#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2015-05-13T18:48:34 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ55539b4ea33c	
#INFO	-out.max=unlimited	
#INFO	queryParameters=37	
#-oc.form=dec
#-out.max=unlimited
#-out.add=_r
#-out.add=_p
#-out.add=_x,_y
#-out.add=_RAJ,_DEJ
#-sort=_r
#-order=I
#-out.src=VII/213/groups,VII/213/dynamics,VII/213/galaxies,VII/213/morpho
#-nav=cat:VII/213&tab:{VII/213/groups}&tab:{VII/213/dynamics}&tab:{VII/213/galaxies}&tab:{VII/213/morpho}&key:source=VII/213/groups&key:source=VII/213/dynamics&key:source=VII/213/galaxies&key:source=VII/213/morpho&HTTPPRM:&&-ref=VIZ55539b4ea33c&-out.max=50&-out.form=HTML Table&-out.add=_r&-out.add=_p&-out.add=_x,_y&-out.add=_RAJ,_DEJ&-sort=_r&-oc.form=sexa&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-order=I&-out=HCG&-joincol={VII/213/groups}.{HCG}&-out=Dyna&-out=Type&-out=MCount&-out=AngSize&-out=TotMag&-out=Emag&-out=Aname1&-out=Aname2&-out=Aname3&-out=Aname4&-out=n&-out=log(sV)&-out=log(V)&-out=log(R)&-out=log(Ho.tc)&-out=MType&-out=Names&-out=Comments&-file=.&-meta.ucd=2&-meta=1&-meta.foot=1&-usenav=1&-bmark=POST&-out.src=VII/213/groups,VII/213/dynamics,VII/213/galaxies,VII/213/morpho
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=VII/213/groups VII/213/dynamics VII/213/galaxies VII/213/morpho
#-order=I
#-out=HCG
#-joincol={VII/213/groups}.{HCG}
#-joincol=HCG
#-out=Dyna
#-out=Type
#-out=MCount
#-out=AngSize
#-out=TotMag
#-out=Emag
#-out=Aname1
#-out=Aname2
#-out=Aname3
#-out=Aname4
#-out=n
#-out=log(sV)
#-out=log(V)
#-out=log(R)
#-out=log(Ho.tc)
#-out=MType
#-out=Names
#-out=Comments
#

#RESOURCE=join
#Name: #Join
#Title:  Join tables VII/213/groups,VII/213/dynamics,VII/213/galaxies,VII/213/morpho
#
#Coosys	B1950:	eq_FK4 B1950
#Table	VII_213_groups_VII_213_dynamics_VII_213_galaxies_VII_213_morpho:
#Name: VII/213/groups,VII/213/dynamics,VII/213/galaxies,VII/213/morpho
#Title:
#Column	_RAJ2000{1}	(F7.3)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.ra]
#Column	_DEJ2000{1}	(F7.3)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data)	[ucd=pos.eq.dec]
#Column	HCG{1}	(I3)	[1/100]+ Number of the group in this catalog [NULL integer written as an empty string]	[ucd=meta.id;meta.main]
#Column	Dyna{1}	(A1)	[*] '*' when group has dynamical parameters	[ucd=meta.code]
#Column	Type{1}	(A2)	Group type	[ucd=src.class]
#Column	MCount{1}	(I2)	Member count [NULL integer written as an empty string]	[ucd=meta.number]
#Column	AngSize{1}	(F5.1)	Angular size	[ucd=phys.angSize;src]
#Column	TotMag{1}	(F5.1)	Total magnitude of group	[ucd=phot.mag;em.opt.B]
#Column	Emag{1}	(F5.1)	Brightest member magnitude	[ucd=phot.mag;em.opt.R]
#Column	Aname1{1}	(a6)	Alternate name 1	[ucd=meta.id]
#Column	Aname2{1}	(a6)	Alternate name 2	[ucd=meta.id]
#Column	Aname3{1}	(a6)	Alternate name 3	[ucd=meta.id]
#Column	Aname4{1}	(a6)	Alternate name 4	[ucd=meta.id]
#Column	n{2}	(I1)	Number of galaxies with accordant velocities [NULL integer written as an empty string]	[ucd=meta.number]
#Column	log(sV){2}	(F5.2)	Radial velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	log(V){2}	(F5.2)	? Estimated instrinsic 3D velocity dispersion	[ucd=phys.veloc.dispersion]
#Column	log(R){2}	(F5.2)	Median projected separation	[ucd=pos.angDistance]
#Column	log(Ho.tc){2}	(F5.2)	Crossing time (expressed in 1/Ho units)	[ucd=time.crossing]
#Column	MType{3}	(a4)	Hubble Morphological type	[ucd=src.morph.type]
#Column	Names{3}	(a18)	Other names	[ucd=meta.id]
#Column	MType{4}	(a4)	Morphological type	[ucd=src.morph.type]
#Column	Comments{4}	(a69)	Comments	[ucd=meta.note]
_DEJ2000	_RAJ2000	HCG	Dyna	Type	MCount	AngSize	TotMag	Emag	Aname1	Aname2	Aname3	Aname4	n	log(sV)	log(V)	log(R)	log(Ho.tc)	MType	Names	MType	Comments
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	SBab	N3825 U6668       	Sbc 	Asym. morpho (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	SBab	N3825 U6668       	E1  	Long straight jet south of the galaxy (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	SBab	N3825 U6668       	SB0a	Weak radio
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	SBab	N3825 U6668       	Sb  	Two ansac 10 kpc from nucleus-radio-IR (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	SB0a	N3817 U6657       	Sbc 	Asym. morpho (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	SB0a	N3817 U6657       	E1  	Long straight jet south of the galaxy (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	SB0a	N3817 U6657       	SB0a	Weak radio
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	SB0a	N3817 U6657       	Sb  	Two ansac 10 kpc from nucleus-radio-IR (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	E1  	N3819             	Sbc 	Asym. morpho (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	E1  	N3819             	E1  	Long straight jet south of the galaxy (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	E1  	N3819             	SB0a	Weak radio
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	E1  	N3819             	Sb  	Two ansac 10 kpc from nucleus-radio-IR (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	Sbc 	N3820             	Sbc 	Asym. morpho (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	Sbc 	N3820             	E1  	Long straight jet south of the galaxy (I)
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	Sbc 	N3820             	SB0a	Weak radio
+10.3170	175.5491	 58	*	S3	 5	  8.8	 12.6	 13.5	N3825 	U6668 	      	      	5	 2.21	 2.44	 1.95	-1.39	Sbc 	N3820             	Sb  	Two ansac 10 kpc from nucleus-radio-IR (I)
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	Sa  	I736              	Im  	Peculiar morpho-IR (I)
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	Sa  	I736              	E0  	Extended galaxy (I)
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	Sa  	I736              	Sa  	Radio-possibly IR
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	E0  	                  	Im  	Peculiar morpho-IR (I)
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	E0  	                  	E0  	Extended galaxy (I)
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	E0  	                  	Sa  	Radio-possibly IR
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	Sc  	                  	Im  	Peculiar morpho-IR (I)
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	Sc  	                  	E0  	Extended galaxy (I)
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	Sc  	                  	Sa  	Radio-possibly IR
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	Im  	1737              	Im  	Peculiar morpho-IR (I)
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	Im  	1737              	E0  	Extended galaxy (I)
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	Im  	1737              	Sa  	Radio-possibly IR
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	Scd 	                  	Im  	Peculiar morpho-IR (I)
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	Scd 	                  	E0  	Extended galaxy (I)
+12.7262	177.1067	 59	*	E3	 5	  2.1	 12.5	 13.5	ROSE7 	      	      	      	4	 2.28	 2.51	 1.33	-2.07	Scd 	                  	Sa  	Radio-possibly IR
+51.6931	180.7712	 60	*	E2	 4	  2.3	 13.4	 14.4	      	      	      	      	4	 2.63	 2.85	 1.75	-1.99	E2  	                  	E4  	Strongly disturbed morpho-dust (M)
+51.6931	180.7712	 60	*	E2	 4	  2.3	 13.4	 14.4	      	      	      	      	4	 2.63	 2.85	 1.75	-1.99	E4  	                  	E4  	Strongly disturbed morpho-dust (M)
+51.6931	180.7712	 60	*	E2	 4	  2.3	 13.4	 14.4	      	      	      	      	4	 2.63	 2.85	 1.75	-1.99	SBc 	                  	E4  	Strongly disturbed morpho-dust (M)
+51.6931	180.7712	 60	*	E2	 4	  2.3	 13.4	 14.4	      	      	      	      	4	 2.63	 2.85	 1.75	-1.99	S0  	                  	E4  	Strongly disturbed morpho-dust (M)
+29.1778	183.0997	 61	*	E3	 4	  3.8	  9.9	 11.1	ROSE10	N4169 	U7202 	      	3	 1.94	 2.16	 1.46	-1.60	S0a 	N4169 U7202       	S0  	Polar ring (I)
+29.1778	183.0997	 61	*	E3	 4	  3.8	  9.9	 11.1	ROSE10	N4169 	U7202 	      	3	 1.94	 2.16	 1.46	-1.60	S0a 	N4169 U7202       	Sbc 	Dust-intense extended H_alpha emission-IR (I)
+29.1778	183.0997	 61	*	E3	 4	  3.8	  9.9	 11.1	ROSE10	N4169 	U7202 	      	3	 1.94	 2.16	 1.46	-1.60	S0a 	N4169 U7202       	S0a 	Disturbed morpho in the center (dust?) outer n.c.i. (I)
+29.1778	183.0997	 61	*	E3	 4	  3.8	  9.9	 11.1	ROSE10	N4169 	U7202 	      	3	 1.94	 2.16	 1.46	-1.60	Im  	N4173 U7204       	S0  	Polar ring (I)
+29.1778	183.0997	 61	*	E3	 4	  3.8	  9.9	 11.1	ROSE10	N4169 	U7202 	      	3	 1.94	 2.16	 1.46	-1.60	Im  	N4173 U7204       	Sbc 	Dust-intense extended H_alpha emission-IR (I)
+29.1778	183.0997	 61	*	E3	 4	  3.8	  9.9	 11.1	ROSE10	N4169 	U7202 	      	3	 1.94	 2.16	 1.46	-1.60	Im  	N4173 U7204       	S0a 	Disturbed morpho in the center (dust?) outer n.c.i. (I)
+29.1778	183.0997	 61	*	E3	 4	  3.8	  9.9	 11.1	ROSE10	N4169 	U7202 	      	3	 1.94	 2.16	 1.46	-1.60	Sbc 	N4175 U7211       	S0  	Polar ring (I)
+29.1778	183.0997	 61	*	E3	 4	  3.8	  9.9	 11.1	ROSE10	N4169 	U7202 	      	3	 1.94	 2.16	 1.46	-1.60	Sbc 	N4175 U7211       	Sbc 	Dust-intense extended H_alpha emission-IR (I)
+29.1778	183.0997	 61	*	E3	 4	  3.8	  9.9	 11.1	ROSE10	N4169 	U7202 	      	3	 1.94	 2.16	 1.46	-1.60	Sbc 	N4175 U7211       	S0a 	Disturbed morpho in the center (dust?) outer n.c.i. (I)
+29.1778	183.0997	 61	*	E3	 4	  3.8	  9.9	 11.1	ROSE10	N4169 	U7202 	      	3	 1.94	 2.16	 1.46	-1.60	S0  	N4174 Mk761 U7206 	S0  	Polar ring (I)
+29.1778	183.0997	 61	*	E3	 4	  3.8	  9.9	 11.1	ROSE10	N4169 	U7202 	      	3	 1.94	 2.16	 1.46	-1.60	S0  	N4174 Mk761 U7206 	Sbc 	Dust-intense extended H_alpha emission-IR (I)
+29.1778	183.0997	 61	*	E3	 4	  3.8	  9.9	 11.1	ROSE10	N4169 	U7202 	      	3	 1.94	 2.16	 1.46	-1.60	S0  	N4174 Mk761 U7206 	S0a 	Disturbed morpho in the center (dust?) outer n.c.i. (I)
 -9.2241	193.2840	 62	*	E3	 4	  3.7	 11.6	 12.4	      	      	      	      	4	 2.46	 2.69	 1.43	-2.16	E3  	                  	S0  	May be interacting with a (I)
 -9.2241	193.2840	 62	*	E3	 4	  3.7	 11.6	 12.4	      	      	      	      	4	 2.46	 2.69	 1.43	-2.16	E3  	                  	E3  	n.c.i.-radio-large X-ray halo around group (I)
 -9.2241	193.2840	 62	*	E3	 4	  3.7	 11.6	 12.4	      	      	      	      	4	 2.46	 2.69	 1.43	-2.16	S0  	                  	S0  	May be interacting with a (I)
 -9.2241	193.2840	 62	*	E3	 4	  3.7	 11.6	 12.4	      	      	      	      	4	 2.46	 2.69	 1.43	-2.16	S0  	                  	E3  	n.c.i.-radio-large X-ray halo around group (I)
 -9.2241	193.2840	 62	*	E3	 4	  3.7	 11.6	 12.4	      	      	      	      	4	 2.46	 2.69	 1.43	-2.16	S0  	                  	S0  	May be interacting with a (I)
 -9.2241	193.2840	 62	*	E3	 4	  3.7	 11.6	 12.4	      	      	      	      	4	 2.46	 2.69	 1.43	-2.16	S0  	                  	E3  	n.c.i.-radio-large X-ray halo around group (I)
 -9.2241	193.2840	 62	*	E3	 4	  3.7	 11.6	 12.4	      	      	      	      	4	 2.46	 2.69	 1.43	-2.16	E2  	                  	S0  	May be interacting with a (I)
 -9.2241	193.2840	 62	*	E3	 4	  3.7	 11.6	 12.4	      	      	      	      	4	 2.46	 2.69	 1.43	-2.16	E2  	                  	E3  	n.c.i.-radio-large X-ray halo around group (I)
-32.7682	195.5416	 63	*	S3	 4	  2.9	 13.1	 13.9	      	      	      	      	3	 2.12	 2.16	 1.65	-1.41	SBbc	                  	Sc  	IR
-32.7682	195.5416	 63	*	S3	 4	  2.9	 13.1	 13.9	      	      	      	      	3	 2.12	 2.16	 1.65	-1.41	SBbc	                  	SBc 	Tidal spiral arm-possibly IR (I)
-32.7682	195.5416	 63	*	S3	 4	  2.9	 13.1	 13.9	      	      	      	      	3	 2.12	 2.16	 1.65	-1.41	SBc 	                  	Sc  	IR
-32.7682	195.5416	 63	*	S3	 4	  2.9	 13.1	 13.9	      	      	      	      	3	 2.12	 2.16	 1.65	-1.41	SBc 	                  	SBc 	Tidal spiral arm-possibly IR (I)
-32.7682	195.5416	 63	*	S3	 4	  2.9	 13.1	 13.9	      	      	      	      	3	 2.12	 2.16	 1.65	-1.41	SBc 	                  	Sc  	IR
-32.7682	195.5416	 63	*	S3	 4	  2.9	 13.1	 13.9	      	      	      	      	3	 2.12	 2.16	 1.65	-1.41	SBc 	                  	SBc 	Tidal spiral arm-possibly IR (I)
-32.7682	195.5416	 63	*	S3	 4	  2.9	 13.1	 13.9	      	      	      	      	3	 2.12	 2.16	 1.65	-1.41	Sc  	                  	Sc  	IR
-32.7682	195.5416	 63	*	S3	 4	  2.9	 13.1	 13.9	      	      	      	      	3	 2.12	 2.16	 1.65	-1.41	Sc  	                  	SBc 	Tidal spiral arm-possibly IR (I)
 -3.8578	201.4305	 64	*	S2	 4	  1.7	 13.4	 14.4	      	      	      	      	3	 2.33	 2.55	 1.41	-2.03	SBc 	                  	Scd 	Disturbed morpho (I)
 -3.8578	201.4305	 64	*	S2	 4	  1.7	 13.4	 14.4	      	      	      	      	3	 2.33	 2.55	 1.41	-2.03	SBc 	                  	SBc 	Disturbed morpho-tidal tail (I)
 -3.8578	201.4305	 64	*	S2	 4	  1.7	 13.4	 14.4	      	      	      	      	3	 2.33	 2.55	 1.41	-2.03	Scd 	                  	Scd 	Disturbed morpho (I)
 -3.8578	201.4305	 64	*	S2	 4	  1.7	 13.4	 14.4	      	      	      	      	3	 2.33	 2.55	 1.41	-2.03	Scd 	                  	SBc 	Disturbed morpho-tidal tail (I)
 -3.8578	201.4305	 64	*	S2	 4	  1.7	 13.4	 14.4	      	      	      	      	3	 2.33	 2.55	 1.41	-2.03	Sd  	                  	Scd 	Disturbed morpho (I)
 -3.8578	201.4305	 64	*	S2	 4	  1.7	 13.4	 14.4	      	      	      	      	3	 2.33	 2.55	 1.41	-2.03	Sd  	                  	SBc 	Disturbed morpho-tidal tail (I)
 -3.8578	201.4305	 64	*	S2	 4	  1.7	 13.4	 14.4	      	      	      	      	3	 2.33	 2.55	 1.41	-2.03	S0  	                  	Scd 	Disturbed morpho (I)
 -3.8578	201.4305	 64	*	S2	 4	  1.7	 13.4	 14.4	      	      	      	      	3	 2.33	 2.55	 1.41	-2.03	S0  	                  	SBc 	Disturbed morpho-tidal tail (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E3  	                  	E0  	Small-bright star nearby
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E3  	                  	E3  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E3  	                  	E2  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E3  	                  	E3  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	S0  	                  	E0  	Small-bright star nearby
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	S0  	                  	E3  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	S0  	                  	E2  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	S0  	                  	E3  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E2  	                  	E0  	Small-bright star nearby
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E2  	                  	E3  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E2  	                  	E2  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E2  	                  	E3  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E3  	                  	E0  	Small-bright star nearby
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E3  	                  	E3  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E3  	                  	E2  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E3  	                  	E3  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E0  	                  	E0  	Small-bright star nearby
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E0  	                  	E3  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E0  	                  	E2  	n.c.i. (I)
-29.4996	202.4747	 65	*	E1	 5	  1.7	 12.7	 13.6	      	      	      	      	5	 2.51	 2.74	 1.66	-1.97	E0  	                  	E3  	n.c.i. (I)
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	E1  	                  	S0  	Galaxy 67a is too close by-may have n.c.i. (I)
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	E1  	                  	Scd 	Asym. morpho-close companion-radio (I)
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	E1  	                  	Sc  	Dust lane across galaxy-radio-IR
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	E1  	                  	E1  	Two nuclei disturbed morpho (M)
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	Sc  	                  	S0  	Galaxy 67a is too close by-may have n.c.i. (I)
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	Sc  	                  	Scd 	Asym. morpho-close companion-radio (I)
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	Sc  	                  	Sc  	Dust lane across galaxy-radio-IR
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	Sc  	                  	E1  	Two nuclei disturbed morpho (M)
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	Scd 	                  	S0  	Galaxy 67a is too close by-may have n.c.i. (I)
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	Scd 	                  	Scd 	Asym. morpho-close companion-radio (I)
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	Scd 	                  	Sc  	Dust lane across galaxy-radio-IR
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	Scd 	                  	E1  	Two nuclei disturbed morpho (M)
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	S0  	                  	S0  	Galaxy 67a is too close by-may have n.c.i. (I)
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	S0  	                  	Scd 	Asym. morpho-close companion-radio (I)
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	S0  	                  	Sc  	Dust lane across galaxy-radio-IR
 -7.2054	207.2647	 67	*	E3	 4	  3.3	 11.6	 12.5	      	      	      	      	4	 2.32	 2.56	 1.69	-1.76	S0  	                  	E1  	Two nuclei disturbed morpho (M)
+40.3279	208.4204	 68	*	E3	 5	  9.2	  9.5	 10.5	N5353 	      	      	      	5	 2.19	 2.42	 1.52	-1.79	S0  	N5353 U8813       	E3  	Boxyisophote-shells (?)
+40.3279	208.4204	 68	*	E3	 5	  9.2	  9.5	 10.5	N5353 	      	      	      	5	 2.19	 2.42	 1.52	-1.79	S0  	N5353 U8813       	SBbc	Peculiar morpho radio-lR (I)
+40.3279	208.4204	 68	*	E3	 5	  9.2	  9.5	 10.5	N5353 	      	      	      	5	 2.19	 2.42	 1.52	-1.79	S0  	N5353 U8813       	E2  	Strong dust lane radio
+40.3279	208.4204	 68	*	E3	 5	  9.2	  9.5	 10.5	N5353 	      	      	      	5	 2.19	 2.42	 1.52	-1.79	S0  	N5353 U8813       	S0  	Radio
+40.3279	208.4204	 68	*	E3	 5	  9.2	  9.5	 10.5	N5353 	      	      	      	5	 2.19	 2.42	 1.52	-1.79	E2  	N5354 U8814       	E3  	Boxyisophote-shells (?)
+40.3279	208.4204	 68	*	E3	 5	  9.2	  9.5	 10.5	N5353 	      	      	      	5	 2.19	 2.42	 1.52	-1.79	E2  	N5354 U8814       	SBbc	Peculiar morpho radio-lR (I)
+40.3279	208.4204	 68	*	E3	 5	  9.2	  9.5	 10.5	N5353 	      	      	      	5	 2.19	 2.42	 1.52	-1.79	E2  	N5354 U8814       	E2  	Strong dust lane radio
+40.3279	208.4204	 68	*	E3	 5	  9.2	  9.5	 10.5	N5353 	      	      	      	5	 2.19	 2.42	 1.52	-1.79	E2  	N5354 U8814       	S0  	Radio
+40.3279	208.4204	 68	*	E3	 5	  9.2	  9.5	 10.5	N5353 	      	      	      	5	 2.19	 2.42	 1.52	-1.79	SBbc	N5350 Mk1485 U8810	E3  	Boxyisophote-shells (?)
+40.3279	208.4204	 68	*	E3	 5	  9.2	  9.5	 10.5	N5353 	      	      	      	5	 2.19	 2.42	 1.52	-1.79	SBbc	N5350 Mk1485 U8810	SBbc	Peculiar morpho radio-lR (I)
